"ImFontAtlas::GetTexDataAsAlpha8","unsigned char ** out_pixels, int * out_width, int * out_height, int * out_bytes_per_pixel","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_draw.cpp","2044"
"ImFontAtlas::GetTexDataAsRGBA32","unsigned char ** out_pixels, int * out_width, int * out_height, int * out_bytes_per_pixel","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_draw.cpp","2056"
"ImFontAtlas::ImFontAtlas","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_draw.cpp","1981"
"ImFontAtlas::IsBuilt","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2861"
"ImFontAtlas::SetTexID","ImTextureID id","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2862"
"ImFontAtlas::~ImFontAtlas","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_draw.cpp","1988"
"ImFontAtlasCustomRect::ImFontAtlasCustomRect","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2808"
"ImFontAtlasCustomRect::IsPacked","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2809"
"ImFontConfig::ImFontConfig","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_draw.cpp","1916"
"ImFontGlyphRangesBuilder::AddChar","ImWchar c","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2793"
"ImFontGlyphRangesBuilder::AddRanges","const ImWchar * ranges","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_draw.cpp","3086"
"ImFontGlyphRangesBuilder::AddText","const char * text, const char * text_end","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_draw.cpp","3073"
"ImFontGlyphRangesBuilder::BuildRanges","ImVector<ImWchar> * out_ranges","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_draw.cpp","3093"
"ImFontGlyphRangesBuilder::Clear","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2790"
"ImFontGlyphRangesBuilder::GetBit","size_t n","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2791"
"ImFontGlyphRangesBuilder::ImFontGlyphRangesBuilder","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2789"
"ImFontGlyphRangesBuilder::SetBit","size_t n","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2792"
"ImGui::ShowMetricsWindow(bool *)::Func::WindowComparerByBeginOrder","const void * lhs, const void * rhs","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","17988"
"ImGui::ShowMetricsWindow(bool *)::Funcs::GetTableRect","ImGuiTable * table, int rect_type, int n","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","17842"
"ImGui::ShowMetricsWindow(bool *)::Funcs::GetWindowRect","ImGuiWindow * window, int rect_type","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","17862"
"ImGui::TableMergeDrawChannels(ImGuiTable *)::MergeGroup::MergeGroup","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_tables.cpp","2343"
"ImGuiComboPreviewData::ImGuiComboPreviewData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","979"
"ImGuiContext::ImGuiContext","ImFontAtlas * shared_font_atlas","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","2043"
"ImGuiContextHook::ImGuiContextHook","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1753"
"ImGuiDockContext::ImGuiDockContext","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1583"
"ImGuiDockContextPruneNodeData::ImGuiDockContextPruneNodeData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","14061"
"ImGuiDockNode::ImGuiDockNode","ImGuiID id","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","14496"
"ImGuiDockNode::IsCentralNode","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1545"
"ImGuiDockNode::IsDockSpace","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1543"
"ImGuiDockNode::IsEmpty","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1550"
"ImGuiDockNode::IsFloatingNode","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1544"
"ImGuiDockNode::IsHiddenTabBar","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1546"
"ImGuiDockNode::IsLeafNode","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1549"
"ImGuiDockNode::IsNoTabBar","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1547"
"ImGuiDockNode::IsRootNode","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1542"
"ImGuiDockNode::IsSplitNode","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1548"
"ImGuiDockNode::Rect","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1551"
"ImGuiDockNode::SetLocalFlags","ImGuiDockNodeFlags flags","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1553"
"ImGuiDockNode::UpdateMergedFlags","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1554"
"ImGuiDockNode::~ImGuiDockNode","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","14521"
"ImGuiDockNodeSettings::ImGuiDockNodeSettings","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","13749"
"ImGuiDockNodeTreeInfo::ImGuiDockNodeTreeInfo","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","14754"
"ImGuiDockPreviewData::ImGuiDockPreviewData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","13733"
"ImGuiDockRequest::ImGuiDockRequest","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","13710"
"ImGuiIO::AddFocusEvent","_Bool focused","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1447"
"ImGuiIO::AddInputCharacter","unsigned int c","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1219"
"ImGuiIO::AddInputCharacterUTF16","ImWchar16 c","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1235"
"ImGuiIO::AddInputCharactersUTF8","const char * utf8_chars","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1269"
"ImGuiIO::AddKeyAnalogEvent","ImGuiKey key, _Bool down, float analog_value","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1306"
"ImGuiIO::AddKeyEvent","ImGuiKey key, _Bool down","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1348"
"ImGuiIO::AddMouseButtonEvent","int mouse_button, _Bool down","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1402"
"ImGuiIO::AddMousePosEvent","float x, float y","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1387"
"ImGuiIO::AddMouseViewportEvent","ImGuiID viewport_id","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1434"
"ImGuiIO::AddMouseWheelEvent","float wheel_x, float wheel_y","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1419"
"ImGuiIO::ClearInputCharacters","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1282"
"ImGuiIO::ClearInputKeys","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1287"
"ImGuiIO::ImGuiIO","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1141"
"ImGuiIO::SetAppAcceptingEvents","_Bool accepting_events","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1381"
"ImGuiIO::SetKeyEventNativeData","ImGuiKey key, int native_keycode, int native_scancode, int native_legacy_index","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1358"
"ImGuiInputEvent::ImGuiInputEvent","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1260"
"ImGuiInputTextCallbackData::ClearSelection","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2168"
"ImGuiInputTextCallbackData::DeleteChars","int pos, int bytes_count","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_widgets.cpp","3818"
"ImGuiInputTextCallbackData::HasSelection","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2169"
"ImGuiInputTextCallbackData::ImGuiInputTextCallbackData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_widgets.cpp","3810"
"ImGuiInputTextCallbackData::InsertChars","int pos, const char * new_text, const char * new_text_end","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_widgets.cpp","3836"
"ImGuiInputTextCallbackData::SelectAll","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2167"
"ImGuiInputTextState::ClearFreeMemory","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1037"
"ImGuiInputTextState::ClearSelection","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1046"
"ImGuiInputTextState::ClearText","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1036"
"ImGuiInputTextState::CursorAnimReset","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1043"
"ImGuiInputTextState::CursorClamp","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1044"
"ImGuiInputTextState::GetCursorPos","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1047"
"ImGuiInputTextState::GetRedoAvailCount","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1039"
"ImGuiInputTextState::GetSelectionEnd","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1049"
"ImGuiInputTextState::GetSelectionStart","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1048"
"ImGuiInputTextState::GetUndoAvailCount","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1038"
"ImGuiInputTextState::HasSelection","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1045"
"ImGuiInputTextState::ImGuiInputTextState","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1035"
"ImGuiInputTextState::OnKeyPressed","int key","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_widgets.cpp","3803"
"ImGuiInputTextState::SelectAll","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1050"
"ImGuiLastItemData::ImGuiLastItemData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1141"
"ImGuiListClipper::Begin","int items_count, float items_height","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2633"
"ImGuiListClipper::End","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2657"
"ImGuiListClipper::ForceDisplayRangeByIndices","int item_min, int item_max","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2679"
"ImGuiListClipper::ImGuiListClipper","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2619"
"ImGuiListClipper::ImGuiListClipper","int items_count, float items_height","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2409"
"ImGuiListClipper::Step","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2688"
"ImGuiListClipper::~ImGuiListClipper","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2625"
"ImGuiListClipperData::ImGuiListClipperData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1303"
"ImGuiListClipperData::Reset","ImGuiListClipper * clipper","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1304"
"ImGuiListClipperRange::FromIndices","int min, int max","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1290"
"ImGuiListClipperRange::FromPositions","float y1, float y2, int off_min, int off_max","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1291"
"ImGuiMenuColumns::CalcNextTotalWidth","_Bool update_offsets","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_widgets.cpp","6791"
"ImGuiMenuColumns::DeclColumns","float w_icon, float w_label, float w_shortcut, float w_mark","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_widgets.cpp","6812"
"ImGuiMenuColumns::ImGuiMenuColumns","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1010"
"ImGuiMenuColumns::Update","float spacing, _Bool window_reappearing","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_widgets.cpp","6780"
"ImGuiMetricsConfig::ImGuiMetricsConfig","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1704"
"ImGuiNavItemData::Clear","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1380"
"ImGuiNavItemData::ImGuiNavItemData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1379"
"ImGuiNextItemData::ClearFlags","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1128"
"ImGuiNextItemData::ImGuiNextItemData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1127"
"ImGuiNextWindowData::ClearFlags","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1109"
"ImGuiNextWindowData::ImGuiNextWindowData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1108"
"ImGuiOldColumnData::ImGuiOldColumnData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1415"
"ImGuiOldColumns::ImGuiOldColumns","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1436"
"ImGuiOnceUponAFrame::ImGuiOnceUponAFrame","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2265"
"ImGuiOnceUponAFrame::operator bool","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2267"
"ImGuiPayload::Clear","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2219"
"ImGuiPayload::ImGuiPayload","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2218"
"ImGuiPayload::IsDataType","const char * type","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2220"
"ImGuiPayload::IsDelivery","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2222"
"ImGuiPayload::IsPreview","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2221"
"ImGuiPlatformIO::ImGuiPlatformIO","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","3161"
"ImGuiPlatformImeData::ImGuiPlatformImeData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","3181"
"ImGuiPlatformMonitor::ImGuiPlatformMonitor","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","3171"
"ImGuiPlotArrayGetterData::ImGuiPlotArrayGetterData","const float * values, int stride","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_widgets.cpp","6697"
"ImGuiPopupData::ImGuiPopupData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1065"
"ImGuiPtrOrIndex::ImGuiPtrOrIndex","int index","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1182"
"ImGuiPtrOrIndex::ImGuiPtrOrIndex","void * ptr","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1181"
"ImGuiSettingsHandler::ImGuiSettingsHandler","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1669"
"ImGuiStackLevelInfo::ImGuiStackLevelInfo","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1722"
"ImGuiStackSizes::CompareWithCurrentState","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","8925"
"ImGuiStackSizes::ImGuiStackSizes","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1156"
"ImGuiStackSizes::SetToCurrentState","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","8909"
"ImGuiStackTool::ImGuiStackTool","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","1735"
"ImGuiStorage::BuildSortByKey","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2212"
"ImGuiStorage::BuildSortByKey()::StaticFunc::PairComparerByID","const void * lhs, const void * rhs","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2216"
"ImGuiStorage::Clear","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2342"
"ImGuiStorage::GetBool","ImGuiID key, _Bool default_val","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2235"
"ImGuiStorage::GetBoolRef","ImGuiID key, _Bool default_val","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2265"
"ImGuiStorage::GetFloat","ImGuiID key, float default_val","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2240"
"ImGuiStorage::GetFloatRef","ImGuiID key, float default_val","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2270"
"ImGuiStorage::GetInt","ImGuiID key, int default_val","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2227"
"ImGuiStorage::GetIntRef","ImGuiID key, int default_val","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2257"
"ImGuiStorage::GetVoidPtr","ImGuiID key","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2248"
"ImGuiStorage::GetVoidPtrRef","ImGuiID key, void * default_val","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2278"
"ImGuiStorage::ImGuiStoragePair::ImGuiStoragePair","ImGuiID _key, float _val_f","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2333"
"ImGuiStorage::ImGuiStoragePair::ImGuiStoragePair","ImGuiID _key, int _val_i","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2332"
"ImGuiStorage::ImGuiStoragePair::ImGuiStoragePair","ImGuiID _key, void * _val_p","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2334"
"ImGuiStorage::SetAllInt","int v","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2325"
"ImGuiStorage::SetBool","ImGuiID key, _Bool val","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2298"
"ImGuiStorage::SetFloat","ImGuiID key, float val","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2303"
"ImGuiStorage::SetInt","ImGuiID key, int val","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2287"
"ImGuiStorage::SetVoidPtr","ImGuiID key, void * val","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2314"
"ImGuiStyle::ImGuiStyle","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1065"
"ImGuiStyle::ScaleAllSizes","float scale_factor","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","1114"
"ImGuiStyleMod::ImGuiStyleMod","ImGuiStyleVar idx, ImVec2 v","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","966"
"ImGuiStyleMod::ImGuiStyleMod","ImGuiStyleVar idx, float v","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","965"
"ImGuiStyleMod::ImGuiStyleMod","ImGuiStyleVar idx, int v","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","964"
"ImGuiStyleVarInfo::GetVarPtr","ImGuiStyle * style","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2895"
"ImGuiTabBar::GetTabName","const ImGuiTabItem * tab","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","2478"
"ImGuiTabBar::GetTabOrder","const ImGuiTabItem * tab","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","2477"
"ImGuiTabBar::ImGuiTabBar","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_widgets.cpp","7326"
"ImGuiTabBarSection::ImGuiTabBarSection","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_widgets.cpp","7312"
"ImGuiTabItem::ImGuiTabItem","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","2438"
"ImGuiTable::ImGuiTable","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","2685"
"ImGuiTable::~ImGuiTable","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","2686"
"ImGuiTableColumn::ImGuiTableColumn","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","2547"
"ImGuiTableColumnSettings::ImGuiTableColumnSettings","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","2724"
"ImGuiTableColumnSortSpecs::ImGuiTableColumnSortSpecs","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2233"
"ImGuiTableInstanceData::ImGuiTableInstanceData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","2574"
"ImGuiTableSettings::GetColumnSettings","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","2747"
"ImGuiTableSettings::ImGuiTableSettings","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","2746"
"ImGuiTableSortSpecs::ImGuiTableSortSpecs","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2246"
"ImGuiTableTempData::ImGuiTableTempData","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui_internal.h","2709"
"ImGuiTextBuffer::ImGuiTextBuffer","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2303"
"ImGuiTextBuffer::append","const char * str, const char * str_end","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2446"
"ImGuiTextBuffer::appendf","const char * fmt","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2464"
"ImGuiTextBuffer::appendfv","const char * fmt, va_list args","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2473"
"ImGuiTextBuffer::begin","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2305"
"ImGuiTextBuffer::c_str","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2311"
"ImGuiTextBuffer::clear","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2309"
"ImGuiTextBuffer::empty","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2308"
"ImGuiTextBuffer::end","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2306"
"ImGuiTextBuffer::operator[]","int i","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2304"
"ImGuiTextBuffer::reserve","int capacity","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2310"
"ImGuiTextBuffer::size","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2307"
"ImGuiTextFilter::Build","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2375"
"ImGuiTextFilter::Clear","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2277"
"ImGuiTextFilter::Draw","const char * label, float width","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2347"
"ImGuiTextFilter::ImGuiTextFilter","const char * default_filter","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2336"
"ImGuiTextFilter::ImGuiTextRange::ImGuiTextRange","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2286"
"ImGuiTextFilter::ImGuiTextRange::ImGuiTextRange","const char * _b, const char * _e","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2287"
"ImGuiTextFilter::ImGuiTextRange::empty","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2288"
"ImGuiTextFilter::ImGuiTextRange::split","char separator, ImVector<ImGuiTextRange> * out","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2357"
"ImGuiTextFilter::IsActive","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","2278"
"ImGuiTextFilter::PassFilter","const char * text, const char * text_end","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.cpp","2396"
"ImGuiViewport::GetCenter","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","3049"
"ImGuiViewport::GetWorkCenter","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","3050"
"ImGuiViewport::ImGuiViewport","","C:\Users\Leon\source\repos\OpenToshi\Shared\Source\ImGui\imgui.h","3045"
